"Time","Drag Coefficient Monitor: Drag Coefficient Monitor"
16.52,7.567400791570926E-4
16.54,7.566597721979263E-4
16.56,7.579175457359715E-4
16.58,7.59874194801286E-4
16.6,7.54559911754499E-4
16.62,7.52473954531358E-4
16.64,7.518433518690327E-4
16.66,7.517715474114994E-4
16.68,7.501133256091965E-4
16.7,7.52653789094168E-4
16.72,7.523863907686523E-4
16.74,7.531807939449204E-4
16.76,7.556096387766003E-4
16.78,7.616524852643214E-4
16.8,7.658957233810291E-4
16.82,7.693534994325979E-4
16.84,7.701718666368592E-4
16.86,7.786545760990649E-4
16.88,7.854791917027678E-4
16.9,7.884311449553554E-4
16.92,7.937389453712947E-4
16.94,8.000050738595012E-4
16.96,8.04924329616334E-4
16.98,8.118439083292166E-4
17.0,8.185464800256478E-4
17.02,8.255882690411801E-4
17.04,8.134983338788426E-4
17.06,8.02429013786268E-4
17.08,7.925790027855412E-4
17.1,7.924496712193665E-4
17.12,7.99645990623607E-4
17.14,8.12188619051934E-4
17.16,8.145644064971953E-4
17.18,8.353597887153212E-4
17.2,8.496866268436603E-4
17.22,8.585936382475118E-4
17.24,8.628724211217201E-4
17.26,8.695280738348072E-4
17.28,8.739551961137391E-4
17.3,8.78433524807561E-4
17.32,8.831153810481108E-4
17.34,8.89858540724506E-4
17.36,8.897522913839867E-4
17.38,8.890506243054832E-4
17.4,8.88381513062296E-4
17.42,8.871361833074858E-4
17.44,8.806673886115975E-4
17.46,8.768617945641126E-4
17.48,8.682302052485697E-4
17.5,8.584863170450249E-4
17.52,8.453449873615593E-4
17.54,8.320165626768332E-4
17.56,8.223415451746735E-4
17.58,8.103666602269444E-4
17.6,7.956567314873971E-4
17.62,7.866992347730255E-4
17.64,7.797909767469557E-4
17.66,7.71217652155803E-4
17.68,7.66999574004989E-4
17.7,7.618935003016644E-4
17.72,7.585848082226669E-4
17.74,7.542290377839828E-4
17.76,7.543514838809882E-4
17.78,7.512157512792543E-4
17.8,7.511193392580783E-4
17.82,7.450270553570372E-4
17.84,7.432230708086758E-4
17.86,7.431391503269154E-4
17.88,7.416341154942609E-4
17.9,7.363249248661991E-4
17.92,7.340784480521417E-4
17.94,7.314004510962519E-4
17.96,7.306328090087584E-4
17.98,7.299894865878762E-4
18.0,7.282283742717322E-4
18.02,7.281189331285455E-4
18.04,7.206312699173009E-4
18.06,6.994364468118729E-4
18.08,6.561712907852208E-4
18.1,6.418985744755543E-4
18.12,6.185109658463703E-4
18.14,6.300973186693882E-4
18.16,6.279391966603683E-4
18.18,6.510024360459589E-4
18.2,6.668825106402296E-4
18.22,6.800687383875233E-4
18.24,6.80931687176124E-4
18.26,6.88874566796137E-4
18.28,6.884576781637883E-4
18.3,6.92223810288905E-4
18.32,6.948093853814057E-4
18.34,7.000237299962241E-4
18.36,6.987868654373066E-4
18.38,7.070994235288115E-4
18.4,7.122271542893978E-4
18.42,7.184113336028908E-4
18.44,7.151688029871778E-4
18.46,7.150728717001076E-4
18.48,7.096278616308186E-4
18.5,7.04017722247002E-4
18.52,6.8863817149736E-4
18.54,6.762276760387451E-4
18.56,6.628903813772699E-4
18.58,6.477636379982677E-4
18.6,6.362443817399438E-4
18.62,6.284999316743069E-4
18.64,6.215517881217975E-4
18.66,6.127166359055879E-4
18.68,6.099197075194269E-4
18.7,6.074432426949023E-4
18.72,6.12447786551346E-4
18.74,6.11112930946866E-4
18.76,6.152143424006987E-4
18.78,6.190116164269822E-4
18.8,6.264051458004276E-4
18.82,6.279545108839089E-4
18.84,6.361917785860695E-4
18.86,6.407731798489257E-4
18.88,6.451338268148436E-4
18.9,6.498600393397557E-4
18.92,6.543845909254668E-4
18.94,6.600956546826293E-4
18.96,6.644892244822701E-4
18.98,6.691983939692176E-4
19.0,6.711439377093667E-4
19.02,6.780068577716412E-4
19.04,6.872646820790533E-4
19.06,6.835430951678884E-4
19.08,6.562998517604819E-4
19.1,6.408009561871273E-4
19.12,6.313741044189048E-4
19.14,6.563018010133384E-4
19.16,6.764528135207517E-4
19.18,6.946976940453074E-4
19.2,7.158385141656431E-4
19.22,7.316767722201522E-4
19.24,7.452848264745542E-4
19.26,7.625191752196488E-4
19.28,7.743989622579717E-4
19.3,7.920081820628397E-4
19.32,8.024958678322366E-4
19.34,8.120894764966516E-4
19.36,8.173642667596997E-4
19.38,8.216709530851992E-4
19.4,8.229861052435142E-4
19.42,8.194560884014377E-4
19.44,8.11333824807246E-4
19.46,8.04237387788707E-4
19.48,7.971517239925366E-4
19.5,7.876203183731052E-4
19.52,7.797789352788435E-4
19.54,7.723806725557404E-4
19.56,7.62803863936667E-4
19.58,7.597497987217795E-4
19.6,7.576939054053001E-4
19.62,7.574842463422546E-4
19.64,7.573196711129547E-4
19.66,7.626409273098022E-4
19.68,7.631612085585338E-4
19.7,7.743930552526323E-4
19.72,7.787023633845419E-4
19.74,7.886078827188433E-4
19.76,7.88052408097576E-4
19.78,8.013160118231784E-4
19.8,7.992995610989133E-4
19.82,8.122561531006539E-4
19.84,8.051211868587538E-4
19.86,8.15020874893922E-4
19.88,8.05174690288032E-4
19.9,8.106891633112709E-4
19.92,8.030763180766556E-4
19.94,8.06915174536179E-4
19.96,7.94047625939383E-4
19.98,7.911589688852347E-4
20.0,7.807625454198345E-4
20.02,7.78806391265834E-4
20.04,7.699814692128025E-4
20.06,7.441628478796833E-4
20.08,7.076983492835876E-4
20.1,6.844187101878259E-4
20.12,6.732204877113998E-4
20.14,6.890767676620648E-4
20.16,6.988496951716931E-4
20.18,7.09646406758885E-4
20.2,7.262977029390453E-4
20.22,7.318693998793151E-4
20.24,7.309477498983084E-4
20.26,7.330398366937678E-4
20.28,7.29676543023873E-4
20.3,7.305508554036616E-4
20.32,7.287782788498175E-4
20.34,7.336906639657852E-4
20.36,7.252488044277073E-4
20.38,7.318686748439173E-4
20.4,7.263286665688445E-4
20.42,7.293992846988911E-4
20.44,7.160536915992032E-4
20.46,7.192106874756486E-4
20.48,7.014102640484463E-4
20.5,7.016944514831872E-4
20.52,6.862687857975498E-4
20.54,6.825121184101912E-4
20.56,6.647598224877439E-4
20.58,6.65013888266719E-4
20.6,6.482494759327964E-4
20.62,6.511437924692154E-4
20.64,6.35064232546095E-4
20.66,6.389067064167221E-4
20.68,6.235098625762462E-4
20.7,6.265631774436359E-4
20.72,6.13199456789144E-4
20.74,6.155224699598308E-4
20.76,5.972235155384264E-4
20.78,6.001897651750753E-4
20.8,5.826549411443359E-4
20.82,5.797533190636925E-4
20.84,5.623437729737099E-4
20.86,5.593422665418869E-4
20.88,5.369922787881328E-4
20.9,5.324557872904315E-4
20.92,5.127137156367598E-4
20.94,5.079464348851564E-4
20.96,4.927385468839084E-4
20.98,4.836072124028915E-4
21.0,4.7069458635613836E-4
21.02,4.622244738204202E-4
21.04,4.4289118770141073E-4
21.06,3.969951249103204E-4
21.08,3.4282958381171404E-4
21.1,3.0367561589223976E-4
21.12,2.8035856431375987E-4
21.14,2.8204786088563844E-4
21.16,2.859835987649466E-4
21.18,2.8536425077745986E-4
21.2,2.9534160530156437E-4
21.22,2.876257237432261E-4
21.24,2.834593479930292E-4
21.26,2.750497743263845E-4
21.28,2.663008467080194E-4
21.3,2.6136809769380405E-4
21.32,2.5944870272665656E-4
21.34,2.572490660897301E-4
21.36,2.5564524167102145E-4
21.38,2.573252476306996E-4
21.4,2.536689709816096E-4
21.42,2.5323499902718956E-4
21.44,2.4214811793752547E-4
21.46,2.4672728916481153E-4
21.48,2.3212202980784106E-4
21.5,2.3476520503643792E-4
21.52,2.154233944270053E-4
21.54,2.2402669191948533E-4
21.56,2.0560041158274248E-4
21.58,2.1109537865881037E-4
21.6,1.9389911277023497E-4
21.62,1.9988012046885285E-4
21.64,1.800753682882043E-4
21.66,1.8827757139116912E-4
21.68,1.7049998478496818E-4
21.7,1.7533416879551362E-4
21.72,1.569720235004066E-4
21.74,1.626322898857746E-4
21.76,1.457901148657808E-4
21.78,1.5384741806683046E-4
21.8,1.359839790022494E-4
21.82,1.4146947149086994E-4
21.84,1.2733868994389434E-4
21.86,1.3393651100193011E-4
21.88,1.2258211840243555E-4
21.9,1.260021873364862E-4
21.92,1.1935049591295708E-4
21.94,1.265397604767436E-4
21.96,1.2290235500849885E-4
21.98,1.3126903109739557E-4
22.0,1.3193014666443864E-4
22.02,1.3960887240341486E-4
22.04,1.299014466132932E-4
22.06,1.1450519814964552E-4
22.08,7.664848959122391E-5
22.1,5.9670953325967426E-5
22.12,2.7998478523314535E-5
22.14,4.988931498578294E-5
22.16,3.5231616033125324E-5
22.18,5.2603249143862494E-5
22.2,6.24861601590916E-5
22.22,5.892300585512203E-5
22.24,4.005991022659283E-5
22.26,3.429436985127369E-5
22.28,1.979501592967535E-5
22.3,1.4592961761053698E-5
22.32,-4.637601501712999E-6
22.34,-6.811644195679857E-6
22.36,-2.7122144072826466E-5
22.38,-2.181936347107196E-5
22.4,-4.04555569869348E-5
22.42,-3.2229345388520755E-5
22.44,-5.148721884138926E-5
22.46,-3.366729516116186E-5
22.48,-4.37329004527702E-5
22.5,-2.60700144200713E-5
22.52,-2.9211098546269383E-5
22.54,-1.0850439154446438E-5
22.56,-1.529867319224623E-5
22.58,6.599216760899159E-6
22.6,5.764820442724817E-6
22.62,1.900785188677761E-5
22.64,1.4872574068724788E-5
22.66,3.094939718742957E-5
22.68,2.7437592283710658E-5
22.7,4.46459617641669E-5
22.72,3.747172417516337E-5
22.74,5.356792032799584E-5
22.76,4.300113788889187E-5
22.78,6.26312806071878E-5
22.8,6.172662762747645E-5
22.82,7.300599195827588E-5
22.84,7.339366643218145E-5
22.86,9.105836520120799E-5
22.88,9.179738668481044E-5
22.9,1.0636284816410341E-4
22.92,1.1236475520251807E-4
22.94,1.2726206863683287E-4
22.96,1.2842223370158784E-4
22.98,1.4587963360285802E-4
23.0,1.535939108860447E-4
23.02,1.7206356681797517E-4
23.04,1.733508571336241E-4
23.06,1.739315919855654E-4
23.08,1.5445055491475918E-4
23.1,1.6112897821830822E-4
23.12,1.6456142430687184E-4
23.14,2.066495342723652E-4
23.16,2.2998483371767516E-4
23.18,2.7249417324033833E-4
23.2,3.1875608415121254E-4
23.22,3.498169155949607E-4
23.24,3.681104764456268E-4
23.26,3.945993611835877E-4
23.28,4.0913192431717735E-4
23.3,4.3491247448281835E-4
23.32,4.4975954000886075E-4
23.34,4.7589179243004486E-4
23.36,4.880264816507747E-4
23.38,5.154045402484465E-4
23.4,5.23497551587038E-4
23.42,5.536609273633817E-4
23.44,5.581148001648769E-4
23.46,5.822985305381979E-4
23.48,5.815872511304495E-4
23.5,6.091394178695385E-4
23.52,6.122247213472148E-4
23.54,6.390448177898597E-4
23.56,6.338730054280864E-4
23.58,6.556010328174734E-4
23.6,6.484675949338395E-4
23.62,6.686610242925465E-4
23.64,6.603004997582273E-4
23.66,6.72180123852508E-4
23.68,6.653549440694823E-4
23.7,6.863508705917548E-4
23.72,6.824581340834143E-4
23.74,6.979447878860388E-4
23.76,6.947187153280597E-4
23.78,7.15327208493733E-4
23.8,7.048507317245084E-4
23.82,7.175372601908984E-4
23.84,7.112318683576488E-4
23.86,7.2253680524322E-4
23.88,7.163325243344301E-4
23.9,7.327330341171269E-4
23.92,7.312292292787726E-4
23.94,7.427413635346904E-4
23.96,7.429242714802211E-4
23.98,7.509267554634016E-4
24.0,7.457950475460182E-4
24.02,7.486397221821793E-4
24.04,7.42887402546163E-4
24.06,7.466716013444398E-4
24.08,7.302537665137847E-4
24.1,7.256454448473189E-4
24.12,7.272613474807254E-4
24.14,7.656806908671125E-4
24.16,7.876390846670674E-4
24.18,8.243226834681449E-4
24.2,8.671354891717431E-4
24.22,8.829870226137962E-4
24.24,9.028334197020403E-4
24.26,9.148449853341351E-4
24.28,9.260124524005832E-4
24.3,9.336893611513045E-4
24.32,9.416563557960391E-4
24.34,9.604929719076344E-4
24.36,9.705523044410634E-4
24.38,9.978060571237074E-4
24.4,0.001003122845613557
24.42,0.0010283191407674148
24.44,0.001018731361756289
24.46,0.0010396095479867809
24.48,0.0010203223857598483
24.5,0.001028330998536468
24.52,0.001002580256607374
24.54,0.0010098031451282316
24.56,9.83405014787045E-4
24.58,9.923035652327358E-4
24.6,9.704731052758188E-4
24.62,9.829573675604357E-4
24.64,9.613468966165018E-4
24.66,9.661296941225737E-4
24.68,9.518471460331449E-4
24.7,9.580180169777954E-4
24.72,9.299560740360539E-4
24.74,9.332775807441364E-4
24.76,9.131541942099615E-4
24.78,9.138194069585793E-4
24.8,8.99091338860106E-4
24.82,9.11099913336597E-4
24.84,8.999277483502566E-4
24.86,9.095018336035188E-4
24.88,9.02880101250358E-4
24.9,9.158589688328079E-4
24.92,9.002323517318091E-4
24.94,8.994384057227972E-4
24.96,8.825696549441107E-4
24.98,8.798957075082527E-4
25.0,8.630531506355768E-4
25.02,8.587972902809281E-4
25.04,8.348822106076923E-4
25.06,8.158016857609835E-4
25.08,7.787816025514498E-4
25.1,7.794102789575191E-4
25.12,7.672913133436112E-4
25.14,8.082314397507733E-4
25.16,8.189185058324872E-4
25.18,8.579996108479098E-4
25.2,8.910791901199931E-4
25.22,9.052699164871737E-4
25.24,8.975519792333808E-4
25.26,8.945131461471325E-4
25.28,8.788072877163983E-4
25.3,8.840673316790526E-4
25.32,8.785638340064546E-4
25.34,8.936654143810983E-4
25.36,8.934730091216897E-4
25.38,9.180674900700431E-4
25.4,9.202613671396456E-4
25.42,9.446392469429482E-4
25.44,9.315499350466557E-4
25.46,9.461556069582246E-4
25.48,9.25157257334532E-4
25.5,9.328797725875409E-4
25.52,9.130100885712191E-4
25.54,9.234135971769189E-4
25.56,8.98349975905169E-4
25.58,9.078891374886738E-4
25.6,8.932255544689095E-4
25.62,9.068900373929809E-4
25.64,8.880127649744769E-4
25.66,8.93904345512393E-4
25.68,8.832674544885588E-4
25.7,8.992175943399327E-4
25.72,8.895123618794708E-4
25.74,9.059494262515898E-4
25.76,9.055533284201819E-4
25.78,9.273293126817254E-4
25.8,9.190936831926434E-4
25.82,9.329492508142036E-4
25.84,9.225304662000066E-4
25.86,9.326017898493692E-4
25.88,9.17384390992995E-4
25.9,9.266420923774874E-4
25.92,9.252663754966302E-4
25.94,9.48996186651102E-4
25.96,9.535873207222951E-4
25.98,9.834206535430736E-4
26.0,9.901267149480004E-4
26.02,0.0010163015050381218
26.04,0.0010185052755249167
26.06,0.0010136235101995074
26.08,9.922289642205174E-4
26.1,9.985525525438273E-4
26.12,0.0010068751609619414
26.14,0.001059339956394147
26.16,0.0010691914709539355
26.18,0.0011066370004022637
26.2,0.0011552846769654903
26.22,0.0011742555398156931
26.24,0.0011916691146089697
26.26,0.001208845077033275
26.28,0.0012231076263029034
26.3,0.001241172959047173
26.32,0.00125479443791605
26.34,0.0012746211785525576
26.36,0.0012807422112145728
26.38,0.0013026167524997365
26.4,0.0012959508036610278
26.42,0.0013180916538609979
26.44,0.0013135727255198738
26.46,0.0013453359326945163
26.48,0.001337549190497084
26.5,0.0013687577740616843
26.52,0.0013649237981475043
26.54,0.001391758245219257
26.56,0.001379892836367115
26.58,0.0013993741385623186
26.6,0.001386542780062711
26.62,0.0013912788025280888
26.64,0.001382953858849227
26.66,0.001403140032310458
26.68,0.0013934872211974515
26.7,0.0014037068950584768
26.72,0.0013968233409891782
26.74,0.0014143240662481719
26.76,0.0014058116550859656
26.78,0.0014148044766848305
26.8,0.0014083300680015013
26.82,0.001425813967634158
26.84,0.0014142436209092575
26.86,0.001428218664201976
26.88,0.0014266307913643782
26.9,0.0014436129479094644
26.92,0.0014367477625535296
26.94,0.001447868275609156
26.96,0.0014488221575172868
26.98,0.0014694687682492704
27.0,0.0014631125212500526
27.02,0.0014756313754285232
27.04,0.0014616977243811253
27.06,0.0014576018378175035
27.08,0.0014433024276128796
27.1,0.001472111896398477
27.12,0.0014691599295708461
27.14,0.001514988990218384
27.16,0.0014971409243900557
27.18,0.0015224481635897416
27.2,0.0015474157861002861
27.22,0.00154450921905397
27.24,0.0015397970784337407
27.26,0.0015470109035689923
27.28,0.0015481339507252279
27.3,0.0015578582401474148
27.32,0.0015540128709128534
27.34,0.001568885616025073
27.36,0.0015589080934111643
27.38,0.0015774364224890355
27.4,0.0015660454550137717
27.42,0.0015811306604204573
27.44,0.001560402164552464
27.46,0.0015718178283538272
27.48,0.0015572328124596794
27.5,0.001572298178203541
27.52,0.0015502899191669763
27.54,0.0015602980787263118
27.56,0.0015390107016212385
27.58,0.0015462695988938727
27.6,0.0015279748783086251
27.62,0.0015388172795155477
27.64,0.0015142102687724557
27.66,0.001513670094753438
27.68,0.0014981345432584232
27.7,0.0015119802292308422
27.72,0.001491789116542214
27.74,0.0014932700924515816
27.76,0.001478196517894324
27.78,0.0014869250461924488
27.8,0.0014777394830898332
27.82,0.0014864669503232
27.84,0.0014774655482068999
27.86,0.0014845911151281474
27.88,0.0014800109432012317
27.9,0.001492187083848483
27.92,0.0014872510004944911
27.94,0.0014970950058486095
27.96,0.0014928359575175248
27.98,0.001502165102362913
28.0,0.0015003195180407004
28.02,0.0015127644239810575
28.04,0.0014926757304063848
28.06,0.0014769648619439527
28.08,0.0014382797414442298
28.1,0.001435179326341955
28.12,0.0014083568773739486
28.14,0.0014346332014763075
28.16,0.0014218790870931264
28.18,0.0014409250209183582
28.2,0.001460651986098121
28.22,0.0014597730879659478
28.24,0.001448301354209559
28.26,0.001442264482128736
28.28,0.0014244112523419535
28.3,0.001430666504384503
28.32,0.0014234055814080445
28.34,0.0014367675825828795
28.36,0.0014273202885744375
28.38,0.0014481385500796963
28.4,0.001441377945900572
28.42,0.0014630780430792184
28.44,0.0014476812693129384
28.46,0.0014683127539071874
28.48,0.0014467492570163774
28.5,0.0014617548453911423
28.52,0.001444200735199718
28.54,0.001465831035530183
28.56,0.0014450839326696195
28.58,0.0014625088420133331
28.6,0.0014494974377990087
28.62,0.001472121368911888
28.64,0.0014575613204620246
28.66,0.0014731973433500614
28.68,0.00145783292923691
28.7,0.0014730726785847574
28.72,0.0014561902575779707
28.74,0.0014762925790174045
28.76,0.0014609167063207912
28.78,0.0014771168060865145
28.8,0.0014608805078346289
28.82,0.0014861968240549143
28.84,0.0014756025399910663
28.86,0.001499947389883031
28.88,0.0014879462220837069
28.9,0.0015129940105245731
28.92,0.0015051554451691411
28.94,0.0015324644666611228
28.96,0.0015237830200875255
28.98,0.0015490208527134137
29.0,0.0015400550799308445
29.02,0.0015656481904906708
29.04,0.0015453181828474446
29.06,0.0015485444054997581
29.08,0.0015073172048613807
29.1,0.0015328596018955524
29.12,0.0015036614232768872
29.14,0.0015805914182767105
29.16,0.0015531223688893948
29.18,0.0015858255384452037
29.2,0.001617029318955584
29.22,0.0016233950488284668
29.24,0.0016138615322385894
29.26,0.0016274277957352423
29.28,0.0016151689414789343
29.3,0.0016338386128392907
29.32,0.0016207790777116506
29.34,0.0016499053179336626
29.36,0.0016402272791883328
29.38,0.0016651970693427984
29.4,0.0016479397421624916
29.42,0.001669079830205942
29.44,0.00165811775849215
29.46,0.0016743324245199532
29.48,0.001647264655096973
29.5,0.001659886724227645
29.52,0.0016396476283957392
29.54,0.0016460517300340527
29.56,0.0016290832110136075
29.58,0.0016319535267112668
29.6,0.0016132717850787556
29.62,0.0016188611260099539
29.64,0.0016026774938746261
29.66,0.0016083631095091967
29.68,0.0015948655376660608
29.7,0.00159319244951857
29.72,0.001578137495812483
29.74,0.0015911918820995655
29.76,0.0015699340515886086
29.78,0.0015762865610776332
29.8,0.001560028937130555
29.82,0.001570991995281041
29.84,0.0015584541498332852
29.86,0.001568648538000298
29.88,0.0015583505988519028
29.9,0.0015648846219903844
29.92,0.001553368039597556
29.94,0.0015640583202295659
29.96,0.0015571153221389702
29.98,0.0015658130814910302
30.0,0.0015522248782614033
30.02,0.0015584467023504898
30.04,0.0015379966622923141
30.06,0.0015288788301742458
30.08,0.0014930663348422639
30.1,0.0014907660959639578
30.12,0.0014818771876694604
30.14,0.0015152151968654023
30.16,0.0015338463938501625
30.18,0.0015477843911539967
30.2,0.0015598332984668286
30.22,0.001559828510261945
30.24,0.0015528320857096745
30.26,0.001553106950531283
30.28,0.001550701219353381
30.3,0.0015552020919391224
30.32,0.0015587059575156354
30.34,0.0015729932980562318
30.36,0.0015795456937217625
30.38,0.0015924275702142465
30.4,0.0015924339982593856
30.42,0.0016062797480639625
30.44,0.0016047630046854308
30.46,0.0016173599359822787
30.48,0.0016094052672540307
30.5,0.0016168826703399045
30.52,0.00160623552478854
30.54,0.0016131417883710117
30.56,0.001604520214299762
30.58,0.0016134023927889764
30.6,0.0015925085361500036
30.62,0.00159410789005339
30.64,0.0015723794285615075
30.66,0.0015755718269249205
30.68,0.0015467111680586916
30.7,0.0015381999722567736
30.72,0.0015078851459616486
30.74,0.0015129413857380017
30.76,0.0014932432310716848
30.78,0.0014915016010310707
30.8,0.001468338098077323
30.82,0.0014727953768749469
30.84,0.0014622361619583807
30.86,0.0014767623527835415
30.88,0.0014705378617010513
30.9,0.0014826405980989798
30.92,0.0014849883399233696
30.94,0.0015086434782716597
30.96,0.0015134396438298804
30.98,0.0015343879934202637
31.0,0.0015366844242101843
31.02,0.0015626238869734803
31.04,0.0015393200421071564
31.06,0.0015222627805084562
31.08,0.001500242565171175
31.1,0.001499884248314939
31.12,0.001500463885491957
31.14,0.0015445683798409973
31.16,0.0015809666454359788
31.18,0.0016105051020937845
31.2,0.0016469116820918553
31.22,0.0016644417432394325
31.24,0.0016762363388324953
31.26,0.001692869283200779
31.28,0.0017007637385730598
31.3,0.0017177292729545078
31.32,0.0017273739259715446
31.34,0.0017498275746262858
31.36,0.0017516018925598524
31.38,0.0017631968887715562
31.4,0.0017496948199435803
31.42,0.0017567580847914128
31.44,0.00173772535885074
31.46,0.0017406477150847075
31.48,0.0017095357017643097
31.5,0.0017069446628291461
31.52,0.0016709049616479806
31.54,0.0016708662332210046
31.56,0.0016318627077343971
31.58,0.0016334975014416977
31.6,0.00159553974262579
31.62,0.0015878189792128189
31.64,0.0015513251461888489
31.66,0.0015543101359438698
31.68,0.001520178292678151
31.7,0.0015052236471153856
31.72,0.0014715706029382984
31.74,0.001468915105197212
31.76,0.001437084591105662
31.78,0.0014423992153564402
31.8,0.0014193083844590195
31.82,0.0014164354524495307
31.84,0.0013968503113496436
31.86,0.0014001512896817305
31.88,0.0013749961778793118
31.9,0.0013790432008174399
31.92,0.0013553892630084477
31.94,0.0013603871987381095
31.96,0.0013383481188070647
31.98,0.0013479358981968094
32.0,0.0013234559586980347
32.02,0.0013271641368223942
32.04,0.0013081394252695798
32.06,0.0012564815673822207
32.08,0.001205299942747821
32.1,0.0011350159773677996
32.12,0.0010238679833098133
32.14,9.13924228267833E-4
32.16,8.444039082355291E-4
32.18,7.93588389551475E-4
32.2,7.44244974550406E-4
32.22,7.011913856608148E-4
32.24,6.416065217141712E-4
32.26,5.747450396473314E-4
32.28,4.5937978595270374E-4
32.3,3.655436995621188E-4
32.32,2.448574181660554E-4
32.34,1.641767438652905E-4
32.36,6.18033166206456E-5
32.38,-4.762221596103581E-6
32.4,-9.052331758899201E-5
32.42,-1.4617298355083455E-4
32.44,-2.2122592172259294E-4
32.46,-2.5688254879951364E-4
32.48,-3.110693555007821E-4
32.5,-3.359235106903719E-4
32.52,-3.779515797785637E-4
32.54,-3.9292202341325623E-4
32.56,-4.3364945715593885E-4
32.58,-4.532103335917291E-4
32.6,-4.876362740482899E-4
32.62,-4.986478641451205E-4
32.64,-5.180651042361813E-4
32.66,-5.181214975591396E-4
32.68,-5.322548294730657E-4
32.7,-5.259914980672314E-4
32.72,-5.321134053023453E-4
32.74,-5.19349913351379E-4
32.76,-5.306608079065683E-4
32.78,-5.14057715348409E-4
32.8,-5.252539902253847E-4
32.82,-5.119110380168622E-4
32.84,-5.179264601927959E-4
32.86,-5.063744842491705E-4
32.88,-5.194794992121486E-4
32.9,-5.078183329491397E-4
32.92,-5.155044229715246E-4
32.94,-5.096982151497928E-4
32.96,-5.273230464765873E-4
32.98,-5.239256057294111E-4
33.0,-5.440506131296965E-4
33.02,-5.438251266111852E-4
33.04,-5.645415054086067E-4
33.06,-6.171438095557925E-4
33.08,-7.06810417234435E-4
33.1,-7.963424786965814E-4
33.12,-9.152340743066094E-4
33.14,-9.965647686551382E-4
33.16,-0.0010312037670908208
33.18,-0.0010397113983472807
33.2,-0.0010321326928335443
33.22,-0.0010268471786214275
33.24,-0.0010512028386287198
33.26,-0.0010959148963492933
33.28,-0.0011591472494741982
33.3,-0.0012067056942014767
33.32,-0.0012575917119102657
