"Time","Lift Coefficient Monitor: Lift Coefficient Monitor"
1.0,-0.018560870823702134
1.0,-0.025937620222946618
1.0,-0.02402022225692922
1.0,-0.018089586150840314
1.0,-0.010658745957710597
1.0,-0.00252540803762915
1.0,0.0038620274393307763
1.0,0.007157235929932598
1.0,0.008027258047786643
1.0,0.007629878877262508
1.0,0.006945218296775634
1.0,0.006566656262014522
1.0,0.006687166166763584
1.0,0.007223950160556811
1.0,0.007975521265574327
1.0,0.00874813467297798
1.0,0.00941630560211167
1.0,0.009915353324393092
1.0,0.0102315334857822
1.0,0.010381984440731604
1.0,0.010397689549517874
1.0,0.010322238376876089
1.0,0.01020102882119013
1.0,0.010076894342020548
1.0,0.009978753644029947
1.0,0.009924242119076917
1.0,0.009916026445381436
1.0,0.009948569792450467
1.0,0.010007668600602492
1.0,0.010080154642502647
1.0,0.010151990597305795
1.0,0.010215428112142846
1.0,0.010264845202828788
1.0,0.010301526388788326
1.0,0.0103269391506162
1.0,0.010346241936778518
1.0,0.010362166070133743
1.0,0.01037837435613183
1.0,0.010395165066949206
1.0,0.010414420877834646
1.0,0.010434929447425698
1.0,0.010457787913057374
1.0,0.010481412361403632
1.0,0.010506290431035273
1.0,0.010530288529927961
1.0,0.01055393815180077
1.0,0.01057563785975017
1.0,0.010596385443300589
1.0,0.010615058140640652
1.0,0.010633316426014663
1.02,0.010650408207558795
1.04,0.012251987541165958
1.06,0.014841852793310545
1.08,0.018620463060450225
1.1,0.023272241101635654
1.12,0.027978552798478183
1.1400000000000001,0.03148823764251197
1.16,0.03299212306748204
1.18,0.03265967662179915
1.2,0.031155976149506874
1.22,0.030025598454734258
1.24,0.02987339941393942
1.26,0.030642960335398046
1.28,0.03191851034429512
1.3,0.033248375708810174
1.32,0.034330794231398815
1.34,0.03504262404097232
1.3599999999999999,0.03539828361820291
1.38,0.03548248005695131
1.4,0.035402354624565556
1.42,0.03525215844041715
1.44,0.03510318112979708
1.46,0.034995790278721704
1.48,0.03494791780241799
1.5,0.03495598116170907
1.52,0.03500692345324085
1.54,0.03508104038769623
1.56,0.03516184145380311
1.58,0.0352353985941149
1.6,0.03529611183954243
1.62,0.035341318794824335
1.6400000000000001,0.03537427262208572
1.6600000000000001,0.03539766558151757
1.6800000000000002,0.03541656722245948
1.7,0.035433179556416984
1.72,0.03545066135403338
1.74,0.035469191663314706
1.76,0.03549013344094354
1.78,0.03551218786659122
1.8,0.03553556495119889
1.8199999999999998,0.03555839208130989
1.8399999999999999,0.03558067462321097
1.8599999999999999,0.03560067455315299
1.88,0.03561875555072994
1.9,0.03563391549882092
1.92,0.035647169304338935
1.94,0.035658043213809415
1.96,0.035667829864222705
1.98,0.035676171394650416
2.0,0.03568418065245214
2.02,0.03569129515540501
2.04,0.03752428632953249
2.06,0.04040935476819148
2.08,0.044594286228858464
2.1,0.04968809030668334
2.12,0.054570586179525746
2.14,0.05791438907495639
2.16,0.059038463683877176
2.18,0.058337388809478044
2.2,0.05675027612728467
2.22,0.05592390667057849
2.24,0.05631030604010384
2.26,0.05764957878319743
2.2800000000000002,0.05937990184040638
2.3,0.060997268901396694
2.32,0.06221625112645066
2.34,0.06296373101516226
2.36,0.0633052824174015
2.38,0.06336369554141459
2.4,0.0632656520166472
2.42,0.06311139558484045
2.44,0.0629682882855586
2.46,0.06287191479997759
2.48,0.06283491411340943
2.5,0.06285262263463867
2.52,0.06291185976015934
2.54,0.06299477960886736
2.56,0.06308500222794206
2.58,0.06316869334009607
2.6,0.06323792146744775
2.62,0.06328929073356666
2.64,0.06332444719026704
2.66,0.0633471466718586
2.68,0.06336295673258951
2.7,0.06337639310148845
2.7199999999999998,0.06339126123363004
2.74,0.0634089196176484
2.76,0.06342969494663614
2.7800000000000002,0.06345227963213401
2.8,0.06347523971070347
2.82,0.06349672117587399
2.84,0.06351568124819044
2.86,0.06353134153449616
2.88,0.06354385325182259
2.9,0.06355351380469244
2.92,0.063561190878323
2.94,0.06356749180202008
2.96,0.06357310610601644
2.98,0.06357839418015421
3.0,0.06358358183453566
3.02,0.06358863740995659
3.04,0.06576120057883664
3.06,0.06919153127932223
3.08,0.074063998307487
3.1,0.07983279570159846
3.12,0.0851911804558075
3.14,0.08874065478514577
3.16,0.08983045053853224
3.18,0.08866181022345787
3.2,0.08732515831554605
3.22,0.08696747874112593
3.24,0.08784974137580387
3.26,0.08958484449884421
3.2800000000000002,0.09157880834543188
3.3,0.09335056517822284
3.32,0.09465224923393599
3.34,0.09544274925015331
3.36,0.09580917023593877
3.38,0.0958878036801382
3.4,0.09581050727815851
3.42,0.09568038757232863
3.44,0.09556497844991987
3.46,0.09549984135705779
3.48,0.09549598917041063
3.5,0.09554741471710633
3.52,0.09563876525225304
3.54,0.09575099161563082
3.56,0.09586648674420527
3.58,0.09597161399631272
3.6,0.09605855937044497
3.62,0.09612521341605908
3.64,0.09617378748714621
3.66,0.09620912961816126
3.68,0.09623712600996313
3.7,0.09626277494644536
3.7199999999999998,0.096289636674675
3.74,0.09631920013178484
3.76,0.09635130270721531
3.7800000000000002,0.09638456714831746
3.8,0.09641715763491192
3.82,0.09644736247589311
3.84,0.09647398612868138
3.86,0.09649647958829562
3.88,0.09651496744419734
3.9,0.09653002441851331
3.92,0.09654246239289704
3.94,0.096553070284305
3.96,0.09656248447631462
3.98,0.09657118954867284
4.0,0.09657941839717936
4.02,0.09658720677892257
4.04,0.0989628229405003
4.06,0.10273231236245457
4.08,0.10810462796283898
4.1,0.11448489655702608
4.12,0.12043307318917681
4.14,0.12443408302863246
4.16,0.12577185754293238
4.18,0.124654711159701
4.2,0.12332795456171787
4.22,0.12304369732577453
4.24,0.12408959094051207
4.26,0.1260498164155274
4.28,0.12828317743158596
4.3,0.13026962611156664
4.32,0.13174092083766242
4.34,0.132653921400757
4.36,0.13310353990256457
4.38,0.1332374870717648
4.4,0.13319940602740232
4.42,0.1331012766195546
4.44,0.13301669040252356
4.46,0.13298455649583188
4.48,0.1330170309100623
4.5,0.13310782561266749
4.52,0.13324045980023208
4.54,0.13339442741880714
4.5600000000000005,0.13355047308328383
4.58,0.1336938810361675
4.6,0.13381600691175993
4.62,0.13391426469501413
4.64,0.13399103154551834
4.66,0.13405148670791547
4.68,0.13410179079724702
4.7,0.13414738435583293
4.72,0.13419207285997115
4.74,0.13423762550146479
4.76,0.13428403486600546
4.78,0.13433008558806597
4.8,0.1343740649886853
4.82,0.13441438890501883
4.84,0.13444999966111876
4.86,0.13448056782025902
4.88,0.1345063821211933
4.9,0.13452818635816352
4.92,0.13454697094377252
4.9399999999999995,0.13456365633323905
4.96,0.13457895259602162
4.98,0.13459343169364754
5.0,0.13460735820326983
5.02,0.13462075143960187
5.04,0.13707319787081162
5.06,0.141058403803588
5.08,0.14676351142156122
5.1,0.15358074072088937
5.12,0.15999507781588654
5.14,0.16438469875092115
5.16,0.16598217598851184
5.18,0.1650057175852135
5.2,0.16373150079767035
5.22,0.1634864266755961
5.24,0.16460965356643242
5.26,0.1666970681187861
5.28,0.16908951109490974
5.3,0.171239718912233
5.32,0.17285784953282776
5.34,0.1738906473538231
5.36,0.17443331206866863
5.38,0.17463884474135652
5.4,0.1746575174270473
5.42,0.17460731564219403
5.44,0.1745657827042631
5.46,0.1745747514800619
5.48,0.1746472792815138
5.5,0.1747775182008541
5.52,0.17494844979461086
5.54,0.17513864718017105
5.5600000000000005,0.17532804884086173
5.58,0.175500988817432
5.6,0.17564793448613042
5.62,0.17576589800493123
5.64,0.1758571115259289
5.66,0.17592730957592512
5.68,0.17598333915700456
5.7,0.17603144952665423
5.72,0.17607636783844002
5.74,0.17612059986066808
5.76,0.17616456928024155
5.78,0.17620721485764562
5.8,0.17624686449581992
5.82,0.17628186408750066
5.84,0.1763110985547752
5.86,0.17633410483234094
5.88,0.1763512456871081
5.9,0.17636339689915376
5.92,0.176371652657179
5.9399999999999995,0.1763771170863871
5.96,0.17638071779985387
5.98,0.17638315565935384
6.0,0.17638477736347005
6.02,0.17638577023380417
6.04,0.17884864779737916
6.06,0.1828635507798492
6.08,0.18861447803412523
6.1,0.19547322731826386
6.12,0.2019089971468716
6.14,0.2063424401305086
6.16,0.2080073193972784
6.18,0.20716582308747303
6.2,0.20605362718864717
6.22,0.20596266754626844
6.24,0.20720069792961954
6.26,0.2093493594165139
6.28,0.21175561604038254
6.3,0.2138912571571495
6.32,0.2154861718141127
6.34,0.21650038632729082
6.36,0.21703418340215036
6.38,0.21723975099659656
6.4,0.2172646495601381
6.42,0.2172221174771376
6.44,0.21718589220009377
6.46,0.2171947373131157
6.48,0.21726014772146393
6.5,0.21737553185801883
6.52,0.21752444747298977
6.54,0.2176869133163499
6.5600000000000005,0.21784469309046628
6.58,0.21798401034716433
6.6,0.21809757368508334
6.62,0.21818388417839069
6.64,0.21824627173707614
6.66,0.21829083410968234
6.68,0.21832420533854408
6.7,0.2183523530369542
6.72,0.2183793115293708
6.74,0.21840702814827306
6.76,0.218435693603078
6.78,0.21846427166866222
6.8,0.2184912516381715
6.82,0.21851515481795183
6.84,0.21853506804354939
6.86,0.21855067448118337
6.88,0.21856236526911532
6.9,0.2185709236880202
6.92,0.21857729243484378
6.9399999999999995,0.2185823613945766
6.96,0.21858683953723934
6.98,0.21859116313592838
7.0,0.21859551159248003
7.02,0.2185999682900088
7.04,0.22098500759716277
7.06,0.22487321416889497
7.08,0.23044967680176315
7.1,0.23712071853914982
7.12,0.24340403009329642
7.14,0.2477617841823159
7.16,0.24947840224810466
7.18,0.24882759436454485
7.2,0.24792570637501016
7.22,0.24799643377275685
7.24,0.24931957047569156
7.26,0.2514849191708674
7.28,0.25386697000961883
7.3,0.25596807639933383
7.32,0.2575391199356914
7.34,0.2585512178288643
7.36,0.2591051113509095
7.38,0.2593486645724729
7.4,0.2594215323313127
7.42,0.25943069357230064
7.44,0.2594449228313406
7.46,0.2594991059053564
7.48,0.25960251766422265
7.5,0.2597482303708262
7.52,0.2599201556314173
7.54,0.2600994045788178
7.5600000000000005,0.2602690864885718
7.58,0.2604168050555617
7.6,0.26053626504880334
7.62,0.26062689007515294
7.64,0.2606924523271985
7.66,0.26073921424985347
7.68,0.2607738928623886
7.7,0.26080241191996756
7.72,0.26082886987463005
7.74,0.26085534731220505
7.76,0.26088221546281426
7.78,0.2609086015628879
7.8,0.2609332047522153
7.82,0.2609548456329225
7.84,0.2609727636621833
7.86,0.2609867816173401
7.88,0.2609972149169382
7.9,0.26100476970234887
7.92,0.26101024709214377
7.9399999999999995,0.2610143704398106
7.96,0.261017731806144
7.98,0.26102069186317267
8.0,0.26102337856326846
8.02,0.2610258168071416
8.04,0.2633421661516008
8.06,0.26708953534301044
8.08,0.2725001431227625
8.1,0.27899902873676874
8.12,0.28516387046463615
8.14,0.28950103734155336
8.16,0.2913057445776515
8.18,0.29087470024703177
8.2,0.290193628772033
8.22,0.29042544537192455
8.24,0.2918280056849613
8.26,0.29400622476881016
8.28,0.2963657619350633
8.3,0.29843809739469906
8.32,0.2999926484553812
8.34,0.3010076165680419
8.36,0.30158268710244945
8.38,0.3018598949834422
8.4,0.3019724918783194
8.42,0.3020212016137837
8.44,0.30207017877007614
8.46,0.30215151049029226
8.48,0.30227377011480666
8.5,0.3024297335666006
8.52,0.30260416280241426
8.54,0.30277976653299377
8.56,0.3029413092668432
8.58,0.30307841100407595
8.6,0.30318625679057454
8.62,0.3032654067995018
8.64,0.3033203688354441
8.66,0.30335777443472756
8.68,0.3033845400567193
8.7,0.3034064461435909
8.72,0.30342741782813154
8.74,0.3034493786191744
8.76,0.30347261170590517
8.78,0.3034962937769996
8.8,0.303519151264695
8.82,0.30353996597125316
8.84,0.3035579190530423
8.86,0.303572692032814
8.88,0.3035844626218363
8.9,0.30359376061201027
8.92,0.30360124053413345
8.94,0.30360751932350233
8.96,0.30361306925764797
8.98,0.30361814209690935
9.0,0.30362285578298814
9.02,0.30362716346562896
9.04,0.3058458264356249
9.06,0.309519585301901
9.08,0.3149110942530998
9.1,0.3214249550642686
9.12,0.3276606334458517
9.14,0.3321216260648743
9.16,0.3340858350466101
9.18,0.33385294476988936
9.2,0.33334690308818943
9.22,0.33370985240796036
9.24,0.33519930754220906
9.26,0.3374271966678106
9.28,0.3398122439652282
9.3,0.34189736741777665
9.32,0.3434628160185381
9.34,0.34449182595844147
9.36,0.34508600663108324
9.38,0.34538704437674544
9.4,0.3455260442031448
9.42,0.3456011899678703
9.44,0.3456748288814082
9.46,0.3457769112164535
9.48,0.3459151014545489
9.5,0.3460821127012674
9.52,0.34626319949436357
9.54,0.34644203955563585
9.56,0.34660439552854194
9.58,0.34674089931846963
9.6,0.346847790580639
9.62,0.346926348335564
9.64,0.3469815818738581
9.66,0.3470202163924046
9.68,0.34704914751765564
9.7,0.3470741261289601
9.72,0.34709896612053304
9.74,0.34712551882205184
9.76,0.3471538973194666
9.78,0.34718315978632946
9.8,0.3472119846847249
9.82,0.3472391254406125
9.84,0.3472636982804395
9.86,0.34728533871217504
9.88,0.3473041517211272
9.9,0.34732057364520513
9.92,0.3473351979737096
9.94,0.3473485010249784
9.96,0.34736090209184123
9.98,0.34737262503905947
10.0,0.34738372216234353
10.02,0.34739417554592356
10.04,0.3496505760543721
10.06,0.35337635514129545
10.08,0.35884817005442354
10.1,0.3655060072255038
10.12,0.37190914506723644
10.14,0.37652659134466404
10.16,0.3786438445539731
10.18,0.37859553546580843
10.2,0.3782624558934228
10.22,0.37877239155413445
10.24,0.38037508893002514
10.26,0.38268095822363485
10.28,0.38511352081644334
10.3,0.3872261855140718
10.32,0.38880925812089223
10.34,0.38985467857741585
10.36,0.39046866188121904
10.38,0.3907933756224856
10.4,0.3909590155035323
10.42,0.3910615588800887
10.44,0.391161453943648
10.46,0.3912876211907995
10.48,0.39144655763540687
10.5,0.3916304813851362
10.52,0.39182455831878854
10.54,0.392012970463469
10.56,0.39218217966760677
10.58,0.39232377185613987
10.6,0.3924349191313734
10.62,0.39251758397615727
10.64,0.3925773226945368
10.66,0.3926210056271177
10.68,0.3926556081480079
10.7,0.392686777803272
10.72,0.3927181784562429
10.74,0.3927514828140774
10.76,0.39278674496027155
10.78,0.39282303414089276
10.8,0.3928589686934266
10.82,0.3928932748318162
10.84,0.3929250981779572
10.86,0.39295406965733454
10.88,0.39298025506078343
10.9,0.393004024915137
10.92,0.3930258280938475
10.94,0.39304612667631544
10.96,0.39306526813533305
10.98,0.3930834472926049
11.0,0.3931007135698018
11.02,0.39311705882000875
11.04,0.3953812120800557
11.06,0.3991986368010239
11.08,0.40482998039335116
11.1,0.4116801813650315
11.12,0.41829572521921377
11.14,0.4231052921670229
11.16,0.42538800537917976
11.18,0.42549261613544176
11.2,0.42528638430130733
11.22,0.42590356834456766
11.24,0.4275951405948747
11.26,0.4299705410370109
11.28,0.4324496877559437
11.3,0.43458836583321386
11.32,0.4361837062087665
11.34,0.4372345994636017
11.36,0.4378532896296608
11.38,0.43818653327799834
11.4,0.43836614828376674
11.42,0.43848743037666243
11.44,0.4386083628284162
11.46,0.43875614684074565
11.48,0.43893518584794255
11.5,0.4391366462112409
11.52,0.43934521482359057
11.54,0.43954484345004163
11.56,0.43972275799999627
11.58,0.43987137719624547
11.6,0.4399886713038308
11.62,0.4400773466695361
11.64,0.4401431557508733
11.66,0.44019321556109375
11.68,0.44023449403915405
11.7,0.4402725438734897
11.72,0.44031083580943087
11.74,0.440350922815476
11.76,0.4403928292523433
11.78,0.44043551906977413
11.8,0.44047760600758956
11.82,0.44051784848136916
11.84,0.440555510305657
11.86,0.4405901789143248
11.88,0.44062202735976325
11.9,0.4406514047533845
11.92,0.44067869993391723
11.94,0.44070442991547437
11.96,0.44072892069177344
11.98,0.44075228299104585
12.0,0.44077451409622126
12.02,0.4407956010867934
12.04,0.4431055722543112
12.06,0.44695328589575345
12.08,0.45268131846505827
12.1,0.4596773690602127
12.12,0.4664592287697807
12.14,0.471448803343377
12.16,0.4738918400048527
12.18,0.4741459871224401
12.2,0.47406617183145616
12.22,0.47477989576486257
12.24,0.4765342174016681
12.26,0.47893702654272463
12.28,0.4814150565794718
12.3,0.48353441754129933
12.32,0.485103627543364
12.34,0.4861316149563808
12.36,0.4867370137324182
12.38,0.4870674731385999
12.4,0.48725378984884654
12.42,0.4873891931619155
12.44,0.48752844543815377
12.46,0.4876961249979858
12.48,0.4878947861306325
12.5,0.48811439539453283
12.52,0.4883391314248539
12.54,0.48855305646930103
12.56,0.48874397707172945
12.58,0.48890484487512703
12.6,0.48903409569164547
12.62,0.48913458691741774
12.64,0.4892121778002109
12.66,0.48927394948759007
12.68,0.4893264391946918
12.7,0.4893747869174356
12.72,0.489422283452353
12.74,0.4894703236849051
12.76,0.4895189071732706
12.78,0.48956729357602247
12.8,0.4896143705754914
12.82,0.489659187727238
12.84,0.4897011331173154
12.86,0.4897401043868857
12.88,0.4897762877146866
12.9,0.489810159127704
12.92,0.4898421537728372
12.94,0.4898726348427083
12.96,0.48990182084511313
12.98,0.48992977622487444
13.0,0.4899564719865783
13.02,0.4899818317083589
13.04,0.4923263537536331
13.06,0.49622882186059514
13.08,0.5020222177297976
13.1,0.5091048959631721
13.12,0.5159870529619077
13.14,0.5210678167298344
13.16,0.5236032642268053
13.18,0.5239797669796549
13.2,0.5240123241418327
13.22,0.524809896445288
13.24,0.5266103196559165
13.26,0.5290196445596032
13.28,0.531473664772118
13.3,0.5335512788146815
13.32,0.5350758366909624
13.34,0.5360678479065728
13.36,0.5366518558454247
13.38,0.5369764722418263
13.4,0.5371701143631533
13.42,0.537322303767693
13.44,0.537484692045094
13.46,0.537677175410781
13.48,0.5379002191542024
13.5,0.538142220224213
13.52,0.5383872849180288
13.54,0.5386198347700957
13.56,0.5388281187818222
13.58,0.5390053891985597
13.6,0.5391503393989241
13.62,0.5392658980598206
13.64,0.5393577410311475
13.66,0.5394324985378106
13.68,0.5394963278515603
13.7,0.5395542380355454
13.72,0.539609287498313
13.74,0.5396630647712086
13.76,0.5397159163405935
13.78,0.5397675570873733
13.8,0.5398172216798738
13.82,0.5398644501332652
13.84,0.539908885427799
13.86,0.539950660174136
13.88,0.5399900910207539
13.9,0.5400275806112259
13.92,0.5400634950182646
13.94,0.5400980792881166
13.96,0.540131416147964
13.98,0.5401634282798146
14.0,0.5401939936405162
14.02,0.5402229602278863
14.04,0.5425125419145514
14.06,0.546426649030922
14.08,0.5522809515021972
14.1,0.5594698152374443
14.12,0.5664698861047778
14.14,0.5716503158368055
14.16,0.5742747300784482
14.18,0.574741607793129
14.2,0.5748478805356854
14.22,0.5756949235678176
14.24,0.5775136760171755
14.26,0.5799123469463626
14.28,0.5823302390825431
14.3,0.5843599215653019
14.32,0.5858362845863385
14.34,0.586789689048572
14.36,0.5873492433446859
14.38,0.5876654607120374
14.4,0.5878651545129925
14.42,0.5880335260788647
14.44,0.5882179579699672
14.46,0.5884357771021903
14.48,0.5886845543952837
14.5,0.588951652456767
14.52,0.5892198152809683
14.54,0.5894739226035504
14.56,0.5897025256761764
14.58,0.5898986642327547
14.6,0.590061339623134
14.62,0.5901931861884356
14.64,0.5902996018373834
14.66,0.5903868990849203
14.68,0.5904609796639735
14.7,0.5905265878059965
14.72,0.5905870518011146
14.74,0.5906443114073294
14.76,0.5906991241273041
14.78,0.5907516874049344
14.8,0.5908019455384315
14.82,0.5908498944596514
14.84,0.5908956645724848
14.86,0.5909395904465734
14.88,0.5909819908942802
14.9,0.5910232072019697
14.92,0.5910634937119523
14.94,0.5911028317666797
14.96,0.5911410960351317
14.98,0.591178053730592
15.0,0.5912134348004556
15.02,0.5912469822845952
15.04,0.5935896391920223
15.06,0.5975051654330767
15.08,0.6033591285657859
15.1,0.6105637258827817
15.12,0.6176101533713233
15.14,0.6228824773113074
15.16,0.6256122103540283
15.18,0.6262093524269504
15.2,0.6264124523466005
15.22,0.6273103822053195
15.24,0.6291352875052842
15.26,0.6315041171578185
15.28,0.6338714659107951
15.3,0.6358445683932038
15.32,0.637271118977375
15.34,0.6381877211784807
15.36,0.6387280592450929
15.38,0.639041706267322
15.4,0.6392520295360663
15.42,0.6394400005614783
15.44,0.639649050742698
15.46,0.6398939303435783
15.48,0.6401701590799184
15.5,0.6404635844439251
15.52,0.6407579026917314
15.54,0.6410369870574073
15.56,0.6412895354526884
15.58,0.6415089391344517
15.6,0.6416934694812769
15.62,0.6418454252121001
15.64,0.6419698087325624
15.66,0.6420719858105295
15.68,0.6421576350945498
15.7,0.6422316237411488
15.72,0.6422975365191029
15.74,0.6423576459558394
15.76,0.642413521558007
15.78,0.6424660021726631
15.8,0.6425158881133344
15.82,0.6425638033923858
15.84,0.642610393876056
15.86,0.6426561185832709
15.88,0.6427015357972394
15.9,0.6427468326165506
15.92,0.6427920528163923
15.94,0.6428369042434043
15.96,0.6428810479513013
15.98,0.6429238695289807
16.0,0.6429649324929868
16.02,0.6430037384199621
16.04,0.6453278914300538
16.06,0.649269204583319
16.08,0.6551948809547052
16.1,0.6624840192327166
16.12,0.6696167998642839
16.14,0.6749483599300282
16.16,0.6777351171829882
16.18,0.6783959507542705
16.2,0.6786640820990357
16.22,0.679611306720532
16.24,0.6814533186286532
16.26,0.6838012824364639
16.28,0.6861204299018864
16.3,0.6880321097772206
16.32,0.6894004355451916
16.34,0.6902734843333621
16.36,0.6907890208552481
16.38,0.6910956938821664
16.4,0.6913134403628836
